pair	upper_genome	lower_genome	upper_chr	upper_start	upper_end	upper_len	lower_chr	lower_start	lower_end	lower_len	strand	aln_len	identity	mapq	sv_type	sv_confidence	sv_description
1	walrus	hai_lion	HiC_scaffold_11	125197198	125252721	133231135	chrX	123559387	123614753	131547839	+	55923	0.96143	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	49489890	49545406	169845636	chr14	46632629	46687620	95371141	+	55916	0.95631	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_9	77327475	77375686	162726345	chr7	85370147	85425643	151280815	-	55907	0.83651	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	139817747	139873431	164900479	chr6	128267443	128322230	153385142	+	55904	0.95539	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	29551257	29606244	164900479	chr6	18036099	18090976	153385142	+	55901	0.94542	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	192830091	192883981	241959550	chr2	49015522	49070770	205446347	-	55898	0.93447	60	SYN		
1	walrus	hai_lion	HiC_scaffold_15	27793375	27848690	101842037	chr15	27760620	27815932	94841031	+	55891	0.96166	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	48977250	49032763	169845636	chr14	46108541	46163033	95371141	+	55886	0.95029	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_8	138476824	138532457	164568501	chr8	14512978	14568580	149795223	-	55882	0.96917	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	18350401	18405695	126030552	chr10	106317740	106371887	124744387	-	55881	0.93706	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	185970164	186024726	229927018	chr1	37792336	37847509	218279025	-	55880	0.94279	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	65291658	65347301	116415308	chr11	65409929	65464992	115253568	+	55873	0.96173	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	74549484	74604518	164900479	chr6	62435896	62491141	153385142	+	55872	0.95640	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	118943579	118997517	241959550	chr2	123111328	123166912	205446347	-	55872	0.94027	60	SYN		
1	walrus	hai_lion	HiC_scaffold_15	50638072	50692947	101842037	chr15	50571295	50626959	94841031	+	55871	0.95955	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	37361565	37416670	195332734	chr3	161155166	161210501	198608845	-	55866	0.95731	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	29134333	29189811	194900523	chr4	29257500	29312254	196265559	+	55865	0.95183	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	238405347	238460923	255833283	chr13	80108809	80163908	97567677	+	55864	0.95946	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_5	119611863	119667252	194900523	chr4	121006679	121061888	196265559	+	55851	0.95894	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	53270348	53325153	255833283	chr5	53406720	53462132	166558604	+	55850	0.95420	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_5	13537033	13591212	194900523	chr4	13581978	13637695	196265559	+	55850	0.94374	60	SYN		
1	walrus	hai_lion	HiC_scaffold_15	7550577	7605207	101842037	chr15	7491196	7545796	94841031	+	55841	0.93197	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	137317449	137372419	164900479	chr6	125772923	125827376	153385142	+	55838	0.94078	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	124934730	124983230	162726345	chr7	37706966	37762211	151280815	-	55835	0.84105	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	78412004	78460402	195332734	chr3	120085265	120140408	198608845	-	55821	0.83861	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	74881642	74936453	164568501	chr8	75893055	75944947	149795223	-	55814	0.89211	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	93642953	93696229	164568501	chr8	56957564	57011527	149795223	-	55808	0.90328	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	132490415	132545673	195332734	chr3	62660685	62715031	198608845	-	55800	0.94459	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	98801494	98855154	133231135	chrX	97160594	97215709	131547839	+	55799	0.92618	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	183581580	183636457	229927018	chr1	40198779	40253944	218279025	-	55792	0.95372	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	186850708	186903805	255833283	chr13	28076751	28131936	97567677	+	55790	0.92246	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_7	108786682	108835151	164900479	chr6	97240097	97295501	153385142	+	55786	0.84258	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	82121199	82176212	164900479	chr6	70660646	70715949	153385142	+	55785	0.96119	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	121795621	121850246	194900523	chr4	123215741	123271296	196265559	+	55781	0.95118	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	173790417	173845273	255833283	chr13	20365075	20420556	97567677	+	55778	0.95862	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_15	74700664	74753079	101842037	chr15	69783792	69838688	94841031	+	55778	0.90744	60	DEL	0.7407	DEL: HiC_scaffold_15→chr15, gap size 1,135,785bp at 73,564,879
1	walrus	hai_lion	HiC_scaffold_8	99299720	99352066	164568501	chr8	51159196	51214344	149795223	-	55771	0.90791	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	119278267	119333759	162726345	chr7	43349629	43405167	151280815	-	55768	0.97086	60	SYN		
1	walrus	hai_lion	HiC_scaffold_16	62279725	62335208	70609125	chr16	8296973	8352169	68399911	-	55767	0.96453	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	114930438	114985248	169845636	chr17	8284003	8338919	68163372	+	55758	0.94539	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_14	86494607	86548831	116415308	chr11	85595103	85650327	115253568	+	55757	0.94548	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	105139380	105194163	164900479	chr6	93645202	93699827	153385142	+	55757	0.94411	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	155673297	155728054	195332734	chr3	39457838	39513046	198608845	-	55752	0.95078	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	121219886	121275156	229927018	chr1	102318033	102373068	218279025	-	55733	0.96065	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	21177474	21230703	162726345	chr7	141876857	141932476	151280815	-	55730	0.93185	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	221870923	221925886	241959550	chr2	19913383	19968818	205446347	-	55724	0.95993	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	17363070	17417761	164568501	chr8	133173627	133228629	149795223	-	55724	0.94790	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	184851853	184906955	229927018	chr1	38905710	38958212	218279025	-	55711	0.91095	60	SYN		
1	walrus	hai_lion	HiC_scaffold_10	113388177	113442850	146617287	chr9	28440223	28494817	141427513	-	55709	0.94046	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	133597913	133653130	169845636	chr17	28779018	28833300	68163372	+	55676	0.95100	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_7	51632519	51687425	164900479	chr6	38660795	38714751	153385142	+	55674	0.93288	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	101536833	101591832	255833283	chr5	101879748	101931977	166558604	+	55669	0.90747	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_1	118897839	118952901	255833283	chr5	119393786	119449191	166558604	+	55664	0.96605	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_2	59234958	59289995	241959550	chr2	165392758	165447876	205446347	-	55657	0.96053	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	131779646	131834600	255833283	chr5	132352644	132408038	166558604	+	55652	0.96273	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_15	37441365	37496151	101842037	chr15	37415930	37470802	94841031	+	55646	0.95044	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	200730632	200784238	255833283	chr13	42211423	42265992	97567677	+	55646	0.92458	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_2	133186395	133237625	241959550	chr2	108739209	108794164	205446347	-	55645	0.88946	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	55158997	55214317	116415308	chr11	55178896	55231711	115253568	+	55643	0.92441	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	89671719	89726927	194900523	chr4	89979614	90034249	196265559	+	55642	0.95254	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	52358537	52413083	126030552	chr10	72354250	72403865	124744387	-	55640	0.85473	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	72414943	72469835	164900479	chr6	60282840	60337758	153385142	+	55638	0.95688	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	31748596	31803460	194900523	chr4	31894656	31949306	196265559	+	55637	0.94649	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	63107920	63162806	164568501	chr8	87579497	87634694	149795223	-	55631	0.95769	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	46580892	46636155	241959550	chr2	177946226	178000455	205446347	-	55631	0.94507	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	222844328	222898802	241959550	chr2	18928198	18981703	205446347	-	55624	0.92223	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	65479219	65534346	124104227	chr12	65258704	65307263	110066392	+	55619	0.84854	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	214274502	214329819	255833283	chr13	55904117	55952089	97567677	+	55610	0.83877	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_3	148462766	148518006	229927018	chr1	75084549	75132576	218279025	-	55609	0.83704	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	134699377	134754417	241959550	chr2	107221281	107273959	205446347	-	55606	0.92076	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	123014878	123070149	164900479	chr6	111426558	111481737	153385142	+	55603	0.96615	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	126212393	126265004	195332734	chr3	68998088	69053011	198608845	-	55601	0.91470	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	63322305	63377422	255833283	chr5	63524919	63580114	166558604	+	55596	0.96401	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_13	6507854	6562762	124104227	chr12	6324551	6379245	110066392	+	55595	0.95160	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	125365393	125420569	241959550	chr2	116644769	116699809	205446347	-	55592	0.96104	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	10574455	10629255	164568501	chr8	139963176	140018552	149795223	-	55587	0.95760	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	80984610	81039716	162726345	chr7	81730400	81785653	151280815	-	55585	0.96785	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	161568973	161623198	241959550	chr2	80383336	80438705	205446347	-	55583	0.95423	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	64598415	64652589	164900479	chr6	52450242	52505443	153385142	+	55583	0.94860	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	126742369	126795358	164900479	chr6	115180402	115235237	153385142	+	55579	0.92258	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	111151953	111207090	255833283	chr5	111514211	111569168	166558604	+	55564	0.96062	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_6	132026730	132081376	169845636	chr17	27160874	27215803	68163372	+	55559	0.95275	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_2	187983467	188038840	241959550	chr2	53900326	53954842	205446347	-	55557	0.95792	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	86316517	86371462	255833283	chr5	86611645	86666727	166558604	+	55556	0.96429	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_8	48880675	48935612	164568501	chr8	101924521	101979276	149795223	-	55553	0.95178	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	53661429	53716174	124104227	chr12	53361102	53415570	110066392	+	55553	0.94661	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	51497547	51550684	195332734	chr3	147057605	147112438	198608845	-	55551	0.92547	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	98342994	98397821	164568501	chr8	52097246	52147265	149795223	-	55550	0.87118	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	142248650	142303903	229927018	chr1	81239741	81293806	218279025	-	55549	0.94821	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	16598921	16653467	124104227	chr12	16222467	16276797	110066392	+	55548	0.94048	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	20527709	20582323	194900523	chr4	20561220	20616080	196265559	+	55547	0.95332	60	DEL	0.7342	DEL: HiC_scaffold_5→chr4, gap size 1,113,995bp at 20,582,323
1	walrus	hai_lion	HiC_scaffold_8	86405453	86460625	164568501	chr8	64313473	64368048	149795223	-	55546	0.96079	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	91328887	91383802	164568501	chr8	59297179	59351386	149795223	-	55541	0.94500	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	65765752	65820858	124104227	chr12	65533950	65588915	110066392	+	55538	0.96217	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	74337039	74392040	164568501	chr8	76414154	76469387	149795223	-	55536	0.96764	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	25295095	25348875	124104227	chr12	24920843	24975752	110066392	+	55534	0.93719	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	21708107	21763323	124104227	chr12	21341442	21396121	110066392	+	55531	0.95626	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	84975959	85031057	124104227	chr12	84835416	84890104	110066392	+	55527	0.95581	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	136752884	136807682	255833283	chr5	137333114	137387864	166558604	+	55521	0.95043	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_4	128354378	128409376	195332734	chr3	66867761	66922674	198608845	-	55520	0.96173	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	65021044	65074837	169845636	chr14	62360363	62415039	95371141	+	55520	0.93492	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_2	51786390	51841618	241959550	chr2	172759231	172814000	205446347	-	55512	0.96242	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	125351652	125406497	133231135	chrX	123714493	123769687	131547839	+	55501	0.95944	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	127580235	127635341	162726345	chr7	35109086	35162843	151280815	-	55501	0.94178	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	161132033	161186556	169845636	chr17	59512570	59566747	68163372	+	55500	0.93375	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_2	166541485	166596267	241959550	chr2	75390324	75445280	205446347	-	55497	0.95874	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	49262759	49317310	124104227	chr12	48925473	48980057	110066392	+	55497	0.94816	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	36219810	36274836	255833283	chr5	36262057	36316216	166558604	+	55495	0.94832	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_8	81976789	82031924	164568501	chr8	68784402	68838912	149795223	-	55485	0.95327	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	118402495	118450627	255833283	chr5	118886654	118941332	166558604	+	55479	0.83716	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_3	32408689	32463718	229927018	chr1	187175486	187230542	218279025	-	55475	0.96528	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	106317883	106372903	133231135	chrX	104690822	104745875	131547839	+	55474	0.96577	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	72416678	72470435	133231135	chrX	70562519	70617332	131547839	+	55474	0.94040	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	152286595	152341365	194900523	chr4	153831266	153885992	196265559	+	55463	0.95354	60	SYN		
1	walrus	hai_lion	HiC_scaffold_15	31641541	31696181	101842037	chr15	31581473	31636152	94841031	+	55456	0.95256	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	94978814	95033660	241959550	chr2	147129187	147183520	205446347	-	55456	0.94836	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	173600780	173655306	229927018	chr1	50013080	50068099	218279025	-	55445	0.95392	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	47980125	48033900	133231135	chrX	45989729	46043524	131547839	+	55443	0.92403	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	75819615	75874607	194900523	chr4	76088974	76143447	196265559	+	55434	0.95290	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	113159937	113213438	229927018	chr1	110370277	110424791	218279025	-	55433	0.92647	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	43507081	43562182	164568501	chr8	107286271	107341123	149795223	-	55424	0.96886	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	194207995	194262988	229927018	chr1	29569111	29623163	218279025	-	55419	0.94805	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	137011807	137066652	195332734	chr3	58158275	58211991	198608845	-	55419	0.94168	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	95385478	95440384	116415308	chr11	94670924	94725961	115253568	+	55418	0.96525	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	142104828	142159342	169845636	chr17	37740019	37795015	68163372	+	55417	0.95399	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_6	18224160	18278960	169845636	chr14	15294536	15349649	95371141	+	55412	0.95884	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_4	46143249	46198216	195332734	chr3	152453012	152501137	198608845	-	55406	0.84583	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	93874037	93928712	162726345	chr7	68803450	68857104	151280815	-	55396	0.93837	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	157091358	157145975	162726345	chr7	5650539	5705593	151280815	-	55384	0.96015	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	28945179	29000007	195332734	chr3	169630647	169685532	198608845	-	55372	0.96354	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	157125081	157180080	194900523	chr4	158631584	158683489	196265559	+	55367	0.91255	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	90823595	90877398	162726345	chr7	71863184	71917647	151280815	-	55360	0.93634	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	74236266	74288921	255833283	chr5	74470571	74525492	166558604	+	55352	0.92571	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_5	122076107	122130885	194900523	chr4	123492610	123547133	196265559	+	55350	0.95351	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	153174930	153228885	241959550	chr2	88802891	88857918	205446347	-	55350	0.95017	60	SYN		
1	walrus	hai_lion	HiC_scaffold_15	76047409	76102108	101842037	chr15	71130794	71185067	94841031	+	55345	0.94879	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	119501272	119555910	164900479	chr6	107915325	107968707	153385142	+	55345	0.93412	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	101778112	101833172	255833283	chr5	102100829	102154335	166558604	+	55343	0.94380	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_4	141497814	141552537	195332734	chr3	53648525	53702835	198608845	-	55324	0.95040	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	133272797	133325683	169845636	chr17	28456961	28510743	68163372	+	55323	0.91134	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_11	52805039	52859463	133231135	chrX	50883660	50937694	131547839	+	55320	0.94244	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	66741076	66795302	195332734	chr3	131769361	131823818	198608845	-	55308	0.94386	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	136001740	136056425	162726345	chr7	26737283	26791687	151280815	-	55307	0.95360	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	115263511	115315711	162726345	chr7	47363437	47418461	151280815	-	55305	0.91809	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	231362913	231417676	255833283	chr13	73036677	73090869	97567677	+	55304	0.94979	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_4	164272063	164324792	195332734	chr3	30858254	30912259	198608845	-	55304	0.91048	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	63533825	63586923	126030552	chr10	61170780	61224301	124744387	-	55303	0.90811	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	59327519	59381951	241959550	chr2	165298868	165352338	205446347	-	55294	0.93032	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	90494468	90548769	116415308	chr11	89602729	89656912	115253568	+	55290	0.94303	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	92675649	92729888	133231135	chrX	91026850	91081624	131547839	+	55289	0.95408	60	SYN		
1	walrus	hai_lion	HiC_scaffold_10	51606315	51661292	146617287	chr9	89815005	89868746	141427513	-	55283	0.94394	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	140722714	140777571	195332734	chr3	54427673	54481447	198608845	-	55267	0.94860	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	36549340	36603540	255833283	chr5	36609745	36664058	166558604	+	55267	0.94478	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_9	84905979	84958013	162726345	chr7	77816272	77868206	151280815	-	55258	0.86447	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	69163911	69218803	195332734	chr3	129342381	129396242	198608845	-	55256	0.94882	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	164357231	164410451	195332734	chr3	30764010	30818824	198608845	-	55253	0.93378	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	144632828	144687615	194900523	chr4	146117086	146172011	196265559	+	55252	0.96382	60	SYN		
1	walrus	hai_lion	HiC_scaffold_15	34194870	34246111	101842037	chr15	34144260	34199171	94841031	+	55251	0.90413	60	SYN		
1	walrus	hai_lion	HiC_scaffold_16	21109854	21164785	70609125	chr16	47203938	47258938	68399911	-	55244	0.96581	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	48765988	48820353	126030552	chr10	75979974	76034334	124744387	-	55239	0.94980	60	SYN		
1	walrus	hai_lion	HiC_scaffold_10	32510489	32564732	146617287	chr9	108785392	108839862	141427513	-	55236	0.95025	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	110630655	110685388	255833283	chr5	110980612	111035191	166558604	+	55234	0.95867	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_5	58345878	58400388	194900523	chr4	58533050	58587652	196265559	+	55230	0.95408	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	83532587	83587526	229927018	chr1	140018222	140072830	218279025	-	55225	0.96257	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	227780789	227835236	255833283	chr13	69403122	69457827	97567677	+	55224	0.96009	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_11	95269518	95324022	133231135	chrX	93615251	93669450	131547839	+	55219	0.94955	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	21526452	21580069	133231135	chrX	20746661	20801655	131547839	+	55215	0.94931	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	94034560	94087773	229927018	chr1	129620804	129675815	218279025	-	55210	0.94258	60	SYN		
1	walrus	hai_lion	HiC_scaffold_16	46806338	46860930	70609125	chr16	23877090	23931776	68399911	-	55209	0.96037	60	INS	0.7283	INS: HiC_scaffold_16→chr16, gap size 1,094,190bp at 45,725,270
