adjacent_pair	preset	pair_label	pair	upperGenome	lowerGenome	upper	upperStart	upperEnd	upperLen	lower	lowerStart	lowerEnd	lowerLen	strand	alnLen	identity	mapq	upper_block_rank	lower_block_rank	chr_pair_block_count	chr_pair_aln_sum	source_block_index_after_filters	reason
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190284439	190294903	195332734	chr10	36530602	36541044	124744387	+	10503	0.966960	60	2	6	37	409372	76599	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	8398864	8414605	164900479	chr10	2664606	2681455	124744387	+	16950	0.895340	60	4	9	18	92567	76602	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190284439	190294903	195332734	chr10	37614016	37624454	124744387	+	10502	0.966480	60	2	6	37	409372	76641	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190284436	190294783	195332734	chr10	39076904	39087340	124744387	+	10489	0.957670	60	2	6	37	409372	76646	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190231076	190242299	195332734	chr10	35503554	35514765	124744387	+	11485	0.927640	5	2	6	37	409372	76823	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190249958	190260083	195332734	chr10	39035149	39045266	124744387	+	10161	0.966050	60	2	6	37	409372	76872	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161559398	161569947	255833283	chr10	4226715	4237766	124744387	+	11293	0.887720	5	3	7	27	107814	76957	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190249964	190260083	195332734	chr10	36488559	36498676	124744387	+	10148	0.966500	60	2	6	37	409372	76962	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190249964	190260083	195332734	chr10	38518803	38528918	124744387	+	10146	0.966490	60	2	6	37	409372	76986	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190249964	190260083	195332734	chr10	37571975	37582091	124744387	+	10147	0.966000	60	2	6	37	409372	77025	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190242418	190249741	195332734	chr10	39027523	39034925	124744387	+	7416	0.962110	60	2	6	37	409372	77103	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190242418	190249829	195332734	chr10	35514922	35522937	124744387	+	8038	0.897490	5	2	6	37	409372	77177	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190294980	190302718	195332734	chr10	37624531	37632298	124744387	+	7800	0.959490	60	2	6	37	409372	77514	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190294980	190302718	195332734	chr10	38571354	38579112	124744387	+	7792	0.960340	60	2	6	37	409372	77517	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190294980	190302718	195332734	chr10	39087537	39095288	124744387	+	7790	0.960720	60	2	6	37	409372	77541	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190294980	190302718	195332734	chr10	36541121	36548876	124744387	+	7800	0.958080	60	2	6	37	409372	77544	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190294980	190301923	195332734	chr10	35568189	35575121	124744387	+	6963	0.965100	5	2	6	37	409372	77723	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190253527	190260414	195332734	chr10	35526620	35533556	124744387	+	6948	0.959270	5	2	6	37	409372	77797	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	19366098	19385913	241959550	chr10	2688094	2707122	124744387	-	19984	0.907380	60	3	5	41	163842	78044	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190249958	190253482	195332734	chr10	35523074	35526577	124744387	+	3527	0.970800	5	2	6	37	409372	78173	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	171920688	171930880	255833283	chr10	30978580	30989498	124744387	+	11140	0.865620	60	3	7	27	107814	78301	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	171878197	171885070	255833283	chr10	30934979	30941881	124744387	+	6933	0.954420	60	3	7	27	107814	78393	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190281253	190284301	195332734	chr10	38557887	38560695	124744387	+	3052	0.899410	60	2	6	37	409372	78401	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	10133991	10141619	164900479	chr10	1967109	1975058	124744387	+	8017	0.912190	26	4	9	18	92567	78416	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190281253	190284301	195332734	chr10	37611066	37613874	124744387	+	3052	0.899080	60	2	6	37	409372	78422	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	15255315	15262648	164900479	chr10	1620469	1627729	124744387	-	7378	0.943480	60	4	9	18	92567	78435	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	241738650	241742476	241959550	chr10	2248009	2251817	124744387	+	3833	0.961130	60	3	5	41	163842	78811	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190204042	190206973	195332734	chr10	36435007	36437906	124744387	+	2931	0.964180	60	2	6	37	409372	78906	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190204042	190206973	195332734	chr10	37518433	37521332	124744387	+	2931	0.963490	60	2	6	37	409372	78958	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161531699	161538505	255833283	chr10	4023110	4030154	124744387	-	7094	0.919650	23	3	7	27	107814	78992	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_5	113011771	113016627	194900523	chr10	4808306	4813160	124744387	+	4868	0.959120	25	3	13	4	12443	79070	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	19989495	19992444	162726345	chr10	4941051	4943975	124744387	+	2949	0.959990	60	2	10	9	28408	79078	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	483	4102	162726345	chr10	124740567	124744026	124744387	-	3712	0.900590	60	2	10	9	28408	79106	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	81131320	81135506	164900479	chr10	4629243	4633423	124744387	+	4186	0.961780	60	4	9	18	92567	79107	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190204612	190206973	195332734	chr10	38465797	38468144	124744387	+	2361	0.969500	60	2	6	37	409372	79126	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161575961	161579985	255833283	chr10	2782415	2786644	124744387	+	4247	0.912410	10	3	7	27	107814	79149	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	81131320	81135506	164900479	chr10	7325790	7329975	124744387	-	4187	0.961550	12	4	9	18	92567	79179	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161542476	161545819	255833283	chr10	1613891	1617265	124744387	-	3399	0.947340	60	3	7	27	107814	79184	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	35572540	35576564	101842037	chr10	7386567	7390595	124744387	+	4029	0.961530	9	4	11	6	20341	79187	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	18703365	18706851	195332734	chr10	4043493	4046979	124744387	-	3489	0.963600	18	2	6	37	409372	79188	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	26417621	26421639	229927018	chr10	7100950	7104963	124744387	+	4021	0.959460	26	3	8	21	55363	79223	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	101809344	101813238	101842037	chr10	7460769	7464686	124744387	+	3923	0.956670	13	4	11	6	20341	79250	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	127821860	127827236	195332734	chr10	30998403	31003792	124744387	-	5395	0.958670	40	2	6	37	409372	79304	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	26417579	26420886	229927018	chr10	4561546	4564858	124744387	-	3313	0.962270	14	3	8	21	55363	79375	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_11	23614323	23618220	133231135	chr10	6843384	6847278	124744387	+	3899	0.960500	60	4	14	3	10085	79376	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	53329376	53333702	162726345	chr10	1262058	1266384	124744387	-	4330	0.960510	30	2	10	9	28408	79416	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	10636424	10643489	241959550	chr10	1978558	1985585	124744387	+	7097	0.945610	60	3	5	41	163842	79420	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	190304445	190307320	195332734	chr10	35586268	35589038	124744387	+	2877	0.929790	4	2	6	37	409372	79428	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161576000	161579985	255833283	chr10	1885744	1889900	124744387	-	4178	0.916710	9	3	7	27	107814	79503	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	60759091	60763120	164900479	chr10	7475314	7479341	124744387	+	4043	0.957210	60	4	9	18	92567	79508	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	8416449	8421258	164900479	chr10	2683341	2687972	124744387	+	4815	0.924820	60	4	9	18	92567	79529	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	101804789	101807494	101842037	chr10	7456187	7458902	124744387	+	2765	0.933090	12	4	11	6	20341	79537	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	3465145	3468789	162726345	chr10	2657605	2661550	124744387	+	3961	0.884370	9	2	10	9	28408	79543	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	15267859	15273403	164900479	chr10	1610349	1615851	124744387	-	5561	0.950550	60	4	9	18	92567	79588	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161576000	161579985	255833283	chr10	1703278	1707433	124744387	+	4177	0.916210	7	3	7	27	107814	79600	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161575961	161579985	255833283	chr10	6850128	6854357	124744387	-	4248	0.909600	12	3	7	27	107814	79606	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984593	214987348	229927018	chr10	260197	262939	124744387	-	2756	0.959360	3	3	8	21	55363	79612	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984593	214987348	229927018	chr10	352201	354943	124744387	-	2756	0.959360	3	3	8	21	55363	79614	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_16	45602114	45604778	70609125	chr10	6383346	6386013	124744387	+	2667	0.959880	42	3	15	3	7536	79627	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161487695	161491739	255833283	chr10	1296212	1300721	124744387	+	4523	0.860270	4	3	7	27	107814	79632	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984593	214987348	229927018	chr10	325917	328659	124744387	-	2756	0.959000	3	3	8	21	55363	79635	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	171905892	171910044	255833283	chr10	30955191	30958894	124744387	+	4172	0.850430	60	3	7	27	107814	79638	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	106229439	106232552	164900479	chr10	5047384	5050506	124744387	-	3128	0.958760	3	4	9	18	92567	79647	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984593	214987336	229927018	chr10	643529	646259	124744387	-	2744	0.958820	3	3	8	21	55363	79650	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	19989495	19992423	162726345	chr10	3647672	3650606	124744387	-	2936	0.960490	24	2	10	9	28408	79654	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161435661	161440368	255833283	chr10	3818850	3823551	124744387	+	4732	0.950340	60	3	7	27	107814	79666	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	30576887	30579418	164900479	chr10	1331986	1334517	124744387	-	2534	0.964090	3	4	9	18	92567	79669	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	8416441	8421232	164900479	chr10	1985880	1990489	124744387	-	4794	0.923240	60	4	9	18	92567	79673	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	30577774	30580530	164900479	chr10	3115250	3118007	124744387	+	2758	0.959030	5	4	9	18	92567	79678	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	164845564	164850855	164900479	chr10	7613121	7618394	124744387	-	5315	0.948640	60	4	9	18	92567	79679	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_11	2714509	2717585	133231135	chr10	1246025	1249100	124744387	+	3093	0.954410	30	4	14	3	10085	79680	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	94308265	94312800	101842037	chr10	4253679	4258201	124744387	-	4536	0.954810	10	4	11	6	20341	79685	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984926	214987348	229927018	chr10	670274	672696	124744387	-	2423	0.963270	3	3	8	21	55363	79689	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984926	214987336	229927018	chr10	590244	592654	124744387	-	2411	0.963090	3	3	8	21	55363	79704	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984926	214987336	229927018	chr10	563481	565891	124744387	-	2411	0.963090	4	3	8	21	55363	79705	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_11	2714509	2717585	133231135	chr10	4348560	4351635	124744387	+	3093	0.953770	30	4	14	3	10085	79709	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	39600799	39605172	241959550	chr10	1562774	1567146	124744387	-	4381	0.956170	60	3	5	41	163842	79719	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984926	214987348	229927018	chr10	483656	486078	124744387	-	2423	0.962860	3	3	8	21	55363	79720	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_5	189012539	189015044	194900523	chr10	4008547	4011056	124744387	+	2509	0.962140	60	3	13	4	12443	79731	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3740280	3746794	241959550	chr10	5431735	5438262	124744387	+	6569	0.949310	60	3	5	41	163842	79734	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984926	214987348	229927018	chr10	470508	472930	124744387	-	2423	0.962440	60	3	8	21	55363	79740	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984997	214987348	229927018	chr10	404777	407128	124744387	-	2352	0.962590	3	3	8	21	55363	79752	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_5	189012539	189014903	194900523	chr10	2125979	2128345	124744387	-	2369	0.962850	60	3	13	4	12443	79755	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984926	214987336	229927018	chr10	630147	632557	124744387	-	2411	0.962260	3	3	8	21	55363	79756	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984926	214987336	229927018	chr10	576863	579273	124744387	-	2411	0.962260	3	3	8	21	55363	79757	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984988	214987348	229927018	chr10	457357	459717	124744387	-	2361	0.962300	3	3	8	21	55363	79768	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214985089	214987348	229927018	chr10	365346	367604	124744387	-	2260	0.963270	3	3	8	21	55363	79771	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_16	20171510	20174085	70609125	chr10	4823758	4826333	124744387	-	2577	0.959640	10	3	15	3	7536	79779	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	3466615	3468789	162726345	chr10	1579575	1581844	124744387	+	2273	0.923890	60	2	10	9	28408	79783	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3740278	3746794	241959550	chr10	7402566	7409093	124744387	-	6570	0.948710	60	3	5	41	163842	79800	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	180002977	180006010	241959550	chr10	5144642	5147669	124744387	-	3037	0.957850	3	3	5	41	163842	79808	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	64896386	64899345	146617287	chr10	6893912	6896874	124744387	+	2962	0.958140	6	4	12	5	14729	79814	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3740278	3746794	241959550	chr10	6139903	6146916	124744387	-	7049	0.884660	22	3	5	41	163842	79817	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214985089	214987348	229927018	chr10	431065	433323	124744387	-	2260	0.962390	3	3	8	21	55363	79822	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	216450716	216452789	255833283	chr10	4374450	4376523	124744387	+	2074	0.962870	17	3	7	27	107814	79823	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	180002977	180006010	241959550	chr10	5266338	5269365	124744387	-	3037	0.957520	3	3	5	41	163842	79826	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	180002977	180006010	241959550	chr10	5120303	5123330	124744387	-	3037	0.957520	3	3	5	41	163842	79827	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3746902	3748910	241959550	chr10	7400450	7402459	124744387	-	2014	0.961270	60	3	5	41	163842	79828	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161496524	161498555	255833283	chr10	5776379	5778404	124744387	+	2033	0.958680	60	3	7	27	107814	79835	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3740278	3746794	241959550	chr10	4384757	4391758	124744387	-	7037	0.887310	24	3	5	41	163842	79836	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3740278	3746794	241959550	chr10	4793695	4800681	124744387	+	7026	0.888270	25	3	5	41	163842	79851	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	180002977	180006010	241959550	chr10	5095958	5098985	124744387	-	3037	0.957190	3	3	5	41	163842	79855	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	180002977	180006010	241959550	chr10	5022947	5025974	124744387	-	3037	0.956870	3	3	5	41	163842	79856	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984988	214987348	229927018	chr10	616991	619347	124744387	-	2361	0.961030	14	3	8	21	55363	79857	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3740278	3746793	241959550	chr10	2511160	2517762	124744387	-	6635	0.939410	31	3	5	41	163842	79862	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	60760289	60763068	164900479	chr10	2269140	2271904	124744387	+	2780	0.955760	20	4	9	18	92567	79864	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	164851942	164854251	164900479	chr10	7609726	7612025	124744387	-	2311	0.958030	26	4	9	18	92567	79865	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	105123225	105126152	146617287	chr10	377814	380741	124744387	-	2928	0.956630	9	4	12	5	14729	79870	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3743049	3746794	241959550	chr10	5987048	5991245	124744387	-	4209	0.852460	29	3	5	41	163842	79872	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	4540716	4543155	255833283	chr10	35443127	35445568	124744387	+	2441	0.960260	3	3	7	27	107814	79873	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	180002977	180006010	241959550	chr10	5193322	5196349	124744387	-	3037	0.956870	3	3	5	41	163842	79891	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	214984988	214987348	229927018	chr10	550325	552681	124744387	-	2361	0.960610	14	3	8	21	55363	79892	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144735025	144738181	255833283	chr10	3958747	3962093	124744387	-	3382	0.890890	60	3	7	27	107814	79897	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3746902	3748910	241959550	chr10	1535983	1537995	124744387	+	2020	0.956930	28	3	5	41	163842	79903	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_16	20171507	20173798	70609125	chr10	2765492	2767783	124744387	-	2292	0.956810	10	3	15	3	7536	79904	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161577494	161579985	255833283	chr10	1569744	1572437	124744387	-	2710	0.880440	60	3	7	27	107814	79905	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	180002977	180006010	241959550	chr10	5217653	5220680	124744387	-	3037	0.956540	3	3	5	41	163842	79906	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3746902	3748910	241959550	chr10	5438369	5440384	124744387	+	2020	0.956930	60	3	5	41	163842	79908	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_5	148655893	148658584	194900523	chr10	2803060	2805755	124744387	+	2697	0.957360	33	3	13	4	12443	79910	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3746902	3748910	241959550	chr10	5984931	5986941	124744387	-	2015	0.958810	32	3	5	41	163842	79911	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	105123225	105126152	146617287	chr10	443535	446462	124744387	-	2928	0.955940	9	4	12	5	14729	79912	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3746902	3748910	241959550	chr10	4382632	4384650	124744387	-	2023	0.956990	25	3	5	41	163842	79913	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3746902	3748910	241959550	chr10	4800788	4802806	124744387	+	2023	0.956990	26	3	5	41	163842	79914	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3746902	3748910	241959550	chr10	6137778	6139796	124744387	-	2023	0.956990	23	3	5	41	163842	79916	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	61073468	61076676	229927018	chr10	1384707	1387924	124744387	+	3220	0.959010	38	3	8	21	55363	79922	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	9333589	9338962	164900479	chr10	5807337	5812646	124744387	-	5395	0.936790	26	4	9	18	92567	79940	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	164841546	164844922	164900479	chr10	7619049	7622420	124744387	-	3384	0.954490	60	4	9	18	92567	79942	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3777501	3779326	241959550	chr10	6324074	6326104	124744387	+	2046	0.854350	27	3	5	41	163842	79958	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	123517958	123520656	146617287	chr10	7373662	7376393	124744387	+	2734	0.945500	3	4	12	5	14729	79963	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	32311100	32313375	101842037	chr10	3000978	3003253	124744387	-	2280	0.957020	16	4	11	6	20341	79971	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3740278	3745311	241959550	chr10	7525580	7530631	124744387	+	5087	0.944560	46	3	5	41	163842	79979	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	9242853	9247858	164900479	chr10	1608818	1613820	124744387	+	5031	0.947920	60	4	9	18	92567	80006	lower_partner_rank>4
